Urjasamrakshana KathakalUnni Ammayambalam,Unni Ammayambalam,9788182654938,70,40.00
UrumpukalG Balachandran,G Balachandran,8182640873,384,166.00
T A Shaheedinte ThirakkadhakalT A Shahid,T A Shahid,9788182658103,350,285.00
T D Dasan Standard 7 BMohan Raghavan,Mohan Raghavan,9788182650152,96,60.00
Tagor - Kalayum KalavumKrishna Krupalani,Krishna Krupalani,8182640407,160,65.00
Telivishanum SamoohavumKunhikrishnan K,Kunhikrishnan K,8182642213,80,35.00
ThadhapiPramod Trivedi,Pramod Trivedi,9788182652873,168,110.00
Swarnnam AriyendathellamP P Prathosh,P P Prathosh,9788182656444,104,75.00
Swathanthraysenani C H Govindan NambiarK K Govindan Master,K K Govindan Master,,80,60.00
Ujjayiniyile RappakalukalVishnu Narayanan Nampoothiri,Vishnu Narayanan Nampoothiri,8182643902,88,45.00
Ul VelichamN P Muhammad,N P Muhammad,8182643236,112,50.00
SwargaputhranPadmanabhan K C,Padmanabhan K C,9788182647305,175,100.00
Tippusulthanum Shekuspiyar SwapnanaukayumProf S Sivadas,Prof S Sivadas,,110,70.00
Swargathileykku OnnaraticketJayasoorya Das,Jayasoorya Das,9788182656819,110,75.00
Swarnathil Engane NikshepikkamR Roshan,R Roshan,9788182651425,100,65.00
Svathithirunal KruthikalSree Svathithirunal Maharaja,Sree Svathithirunal Maharaja,8182641365,248,100.00
Swapunangalude GhoshayathraKishanchandar,Kishanchandar,8182640261,160,65.00
Vayalukal UnarnnappolKishanchandar,Kishanchandar,8182640547,76,35.00
TippusulthanProf S Sivadas,Prof S Sivadas,8182640644,88,45.00
Thiranjedutha KadhakalShihabuddin Poythumkadavu,Shihabuddin Poythumkadavu,,200,100.00
Thiranjedutha KavithakalYusufali Kechery,Yusufali Kechery,,240,157.00
ThirinjunokkumpolM P Veerendra Kumar,M P Veerendra Kumar,9788182667969,152,204.00
SugandhyodhanamShaek Nafsavi,Shaek Nafsavi,9788182650169,224,119.00
SumeekkoRoman Kim,Roman Kim,9788182647268,170,114.00
Srimath Mahabhagavatham - GadhyaparibhashaSankaran Nair Thembattu,Sankaran Nair Thembattu,9780000120359,1176,665.00
Sufadika MrugangalTennassi Villyams,Tennassi Villyams,8182642442,120,60.00
Sreeramakrishna Samkha Sannyasimar KeralathilRajeev,Rajeev,,176,119.00
Srimath Bhagavathgeetha RahasyamLokamanya Balagangadhara Thilakan,Lokamanya Balagangadhara Thilakan,9788182651067,784,475.00
Thenoorum NadanpattukalMalayath Appunni,Malayath Appunni,8182642418,52,40.00
Sound In Moving PicturesKrishnanunni T,Krishnanunni T,,120,60.00
Srilanka - Asanthiyude RithubhedhangalJaison Panikkulangara,Jaison Panikkulangara,9788182662018,176,128.00
Sreemaddevi MahabhagavathamSubrahamanyan Thirumumpu T,Subrahamanyan Thirumumpu T,8182644003,1000,"1,045.00"
The Shooting PartyAnton Chekhov,Anton Chekhov,9788182651128,198,114.00
Thannerkudiyante ThanduM Mukundan,M Mukundan,9788182656178,84,70.00
ShyamettanPremendramithra,Premendramithra,,56,30.00
SikkarS Sureshbabu,S Sureshbabu,9788182651500,128,80.00
SomanathanKunjuraman C V,Kunjuraman C V,8182642086,62,30.00
ThamasiJarasandhan,Jarasandhan,,220,85.00
ShutterJoy Mathew,Joy Mathew,9788182658110,110,90.00
Veedukal KathunnuJoy Mathew,Joy Mathew,9788182656031,200,133.00
ThanneerAsokamithran,Asokamithran,8182640776,88,50.00
ThadakatheerathuE Harikumar,E Harikumar,9788182641686,152,75.00
ThadhagathamAnand (p Sachidanandan),Anand (p Sachidanandan),9788182660069,96,75.00
ShilavarshamJeelani Bano,Jeelani Bano,,224,95.00
ShidhilamSuresh Aikkara,Suresh Aikkara,8182641101,76,50.00
Secret GardanFransas Hogusan Barnettu,Fransas Hogusan Barnettu,9788182647800,150,109.00
Secular PoliceJathavedan Namboothiri P G,Jathavedan Namboothiri P G,9788182649415,355,285.00
Tagor NadakangalRaveendranath Tagore,Raveendranath Tagore,,528,285.00
SeemabaddhaSanker,Sanker,8182642701,164,95.00
Shanthivanathil Ippol VeyilanuSindhu Bhasker,Sindhu Bhasker,8182643600,76,25.00
V T Yude PrabhashanangalV T Bhattathirippadu,V T Bhattathirippadu,9788182656314,112,80.00
Swis SkechukalRaveendran,Raveendran,8182640172,104,50.00
Schol KuttikalNesovu N,Nesovu N,,125,110.00
Second HalfSurendran M P,Surendran M P,9788182649118,128,80.00
SangeetharajankanathilDakshinamoorthi V,Dakshinamoorthi V,8182640237,126,50.00
Sathyamennathu Ivide ManushyanakunnuV T Bhattathirippadu,V T Bhattathirippadu,9788182651289,88,55.00
SwayamP Padmarajan,P Padmarajan,9788182648883,68,40.00
SwapnajajarangalilRaveendran,Raveendran,9788182660410,224,161.00
SangathiPama,Pama,8182641497,152,75.00
SwarnachamramRavi Menon,Ravi Menon,9788182668324,192,166.00
Swarna KambilySippy Pallipuram,Sippy Pallipuram,9788182651609,56,50.00
SamantharikamSahala P V,Sahala P V,8182643716,124,45.00
Prathibhayude Thilakkathinu 20 VazhikalK A Francis,K A Francis,9788182660779,96,75.00
SwapnadanamThaha Madayi,Thaha Madayi,9788182652354,160,100.00
Sahithyavum CharithravumKesavan Veluthattu,Kesavan Veluthattu,9788182656024,200,110.00
SukruthamM T Vasudevan Nair,M T Vasudevan Nair,9788182642676,96,40.00
SajjanasamsargamDr Narayanan Akavoor,Dr Narayanan Akavoor,,110,70.00
Sakhavu- P Krishnapillayude JeevacharithramT V K,T V K,8182644224,224,110.00
Stalinum StalinisavumSomasekharan,Somasekharan,,200,133.00
Ryu Morgile Kolapathakavum Mattu KadhakalumEdgar Allen Po,Edgar Allen Po,9788182649163,170,100.00
Sthree- Chila Drushtantha kathakalP K Parakkadavu,P K Parakkadavu,8182643007,57,30.00
SahayathraSheela Kasidi,Sheela Kasidi,,232,110.00
Raveendrasangeetham Kelkkatha RagangalSobhana Raveendran,Sobhana Raveendran,9788182650824,176,109.00
Raveendra sarovaramSarmma V S,Sarmma V S,9788182652736,224,142.00
Railway KuttikalEedithu Nesbittu,Eedithu Nesbittu,9788182640610,70,30.00
Russian NadodikkadhakalNarayanan Nair K,Narayanan Nair K,9788182650022,64,40.00
Rathimathavinte PuthranPramod Raman,Pramod Raman,,100,90.00
PrasamgakalaGeroge Pulikkan,Geroge Pulikkan,8182644399,88,70.00
Rathiyude SaikathabhoovilViju V Nair,Viju V Nair,8182641705,200,210.00
Ramacharithamanasam - Thulaseedasa RamayanamThulaseedasan,Thulaseedasan,9788182645820,847,427.00
Ramzan RecipiesRazia Latheef,Razia Latheef,,120,100.00
Russia Mannil Veena NakshathramShinas,Shinas,9788182645554,68,35.00
Sambannarude Reetikalum Samrutiyilakkulla VazhikalumProf P A Varghese,Prof P A Varghese,9788182654853,96,65.00
Snehavirunnum Mattu KadhakalumC V Balakrishnan,C V Balakrishnan,9788182658592,170,100.00
Pusthakangale Athiru Vittu SnehichavanAlison Hoover Bartlet,Alison Hoover Bartlet,,180,142.00
SopanathathwamKavalam Narayana Panikker,Kavalam Narayana Panikker,9788182651104,252,152.00
SkooldayariAkbar Kakkattil,Akbar Kakkattil,9788182670556,100,100.00
Smrithi ChitrangalM P Veerendra Kumar,M P Veerendra Kumar,9788182641242,112,50.00
Sneha MullaMullanezhi,Mullanezhi,9788182654815,100,70.00
Puram MarupuramMadhavan N S,Madhavan N S,9788182652279,150,100.00
Purusha sookthamPonnankodu Gopalakrishnan,Ponnankodu Gopalakrishnan,8182643430,96,50.00
Padanam RasakaramP K A Rasheed,P K A Rasheed,9788182657694,208,133.00
Pulariyethum MumpuKamatha Nadh,Kamatha Nadh,9788182645981,116,50.00
Pulariyude NiramSaroj Bandopadhyaaya,Saroj Bandopadhyaaya,9788182645974,76,40.00
PrasamgaparisheelanamMuzhappilangaadu T K D,Muzhappilangaadu T K D,9788182645684,136,85.00
Shreepriyayude AadhikalAkbar Kakkattil,Akbar Kakkattil,8182642868,87,75.00
PrashnamarggamViduvan Balakrishnapaniker Perigad,Viduvan Balakrishnapaniker Perigad,9788182646605,431,237.00
Priyappetta GaboDivakaran R V M,Divakaran R V M,9788182649552,264,180.00
Prapanchavum Manushyanum ThammilenthuJeevan Job Thomas,Jeevan Job Thomas,9788182650923,136,90.00
ShraddhamV Rajakrishnan,V Rajakrishnan,8182641780,68,35.00
Shree MahabhagavathamAkkitham Achuthan Namboothiri,Akkitham Achuthan Namboothiri,9788182674646,1023,"1,739.00"
Shreekrushnacharitham ManipravalamKunjan Nambiar,Kunjan Nambiar,8182641039,264,114.00
PrakrithipachakamDr Abdul Raheem,Dr Abdul Raheem,9788182666207,88,70.00
Prameham Ennennekkumayi MattamDr M V Mummy,Dr M V Mummy,9788182648647,100,65.00
PranayathadavukaranBilhanan,Bilhanan,,65,50.00
ShivapuranamKunjan Nambiar,Kunjan Nambiar,,176,114.00
PottantheyayamDr Vasudevan Namboothiri,Dr Vasudevan Namboothiri,8182643643,107,35.00
ShavaghoshayathraBabu Bharadwaj,Babu Bharadwaj,8182640180,104,50.00
Povukayano VarikayanoV S Anilkumar,V S Anilkumar,9788182652675,116,80.00
Shesher KobithaRaveendranath Tagore,Raveendranath Tagore,8182643961,120,60.00
Piyude PranayapangalAlankodu Leelakrishnan,Alankodu Leelakrishnan,9788182654440,96,90.00
Thathrikuttiyude SmarthavicharamAlankodu Leelakrishnan,Alankodu Leelakrishnan,9788182668829,72,65.00
Poothiruvathira RavilGopinath V R,Gopinath V R,8182643511,80,40.00
Poruthi valarnna EzhuthukarikalK P Vijayan,K P Vijayan,,224,114.00
Shahid namaO V Usha,O V Usha,8182641845,196,95.00
SayahnachinthakalK P Kesava Menon,K P Kesava Menon,9788182645080,191,110.00
School DiaryAkbar Kakkattil,Akbar Kakkattil,9788182648913,100,125.00
Pithrukkalude AsthiNavakantha Baruva,Navakantha Baruva,8182641977,128,60.00
Sathyam Parayunna NunayanmarJamal Kochangadi,Jamal Kochangadi,8182644828,128,60.00
Pirannal SammanamK G Raghunath,K G Raghunath,9788182654600,70,40.00
Sathyan Anthikkadinte GrameenarThaha Madayi,Thaha Madayi,9788182660311,149,109.00
SavarikkuthirakalA Vijayan,A Vijayan,8182640660,46,25.00
Sareeram AriyunnathuC V Balakrishnan,C V Balakrishnan,9788182658615,200,123.00
Sareeravum SamskaravumM Kamarudheen,M Kamarudheen,9788182653528,120,80.00
Rasikan EnglishO Abootty,O Abootty,8182642973,112,50.00
PiraChandrika C S,Chandrika C S,8182640040,208,100.00
Pennirayude UpamaDr Ganga Sujathan,Dr Ganga Sujathan,,220,75.00
Pennungal Kanatha PathiranerangalGirija V M,Girija V M,9788182650473,60,45.00
Penvanibhathinte KanappurangalDr Sarada Rajeevan,Dr Sarada Rajeevan,9788182643161,72,35.00
Pettunovum EettupunyavumGeetha,Geetha,9788182641730,72,40.00
Samsarikkunna Diary kurippukalS K Pottakkad,S K Pottakkad,9788182656192,200,142.00
Snehathinte MurivukalJoseph Vaittila,Joseph Vaittila,8182642663,240,114.00
Pazhashshi- Charithravum VyavaharavumJoseph Skariya,Joseph Skariya,,175,119.00
Pazhassi RajaPirappenkodu Murali,Pirappenkodu Murali,9788182648395,70,45.00
Pennezhuthunna JeevithamRaveendran N K,Raveendran N K,,200,142.00
Pathrapravarthakanaya GandhijiAbp Joy,Abp Joy,,140,75.00
PavanaparvvamParvvathi Pavanan,Parvvathi Pavanan,9788182643734,200,100.00
Pavangalude PanchaliJoseph Vaittila,Joseph Vaittila,,62,30.00
Samsarikkunna Appil MaramSippy Pallipuram,Sippy Pallipuram,9788182645363,79,35.00
ThanalidamRadhalakshmi Padmarajan,Radhalakshmi Padmarajan,8182640008,84,45.00
Vasanthathinte AbhrajalakamRadhalakshmi Padmarajan,Radhalakshmi Padmarajan,9788182660564,140,100.00
Pathmarajan- Duranthakamanakalile GandharvanDr Sajith Evooreth,Dr Sajith Evooreth,9788182652583,176,114.00
Samanuvayathinte VasanthamM P Veerendra Kumar,M P Veerendra Kumar,9788182663121,96,75.00
SafalameeyathraN N Kakkad,N N Kakkad,9788182665538,189,114.00
Patharathe MunnottK Karunakaran,K Karunakaran,9788182651234,225,176.00
Padma MeghanaSavithri Roy,Savithri Roy,,560,166.00
Pathmanadiyile MukkuvanManik Banerji,Manik Banerji,,120,40.00
Pashchim Diganthe PradoshkaleVikaraman Nair,Vikaraman Nair,,230,119.00
SafalajanmangalMurali,Murali,9788182644571,120,60.00
Safalam KalapabharithamP K K Nambiar,P K K Nambiar,8182642108,176,95.00
Roshathinte VithukalM P Veerendra Kumar,M P Veerendra Kumar,9788182664371,160,114.00
Paris CommuneRaheem Kadavathu,Raheem Kadavathu,9788182653207,104,70.00
Parishithiyude VarthamanamNirmmala G,Nirmmala G,9788182649583,200,119.00
Paristhithiyum VikasanavumV S Achuthanandan,V S Achuthanandan,,150,100.00
Revenue StampAmrutha Preetham,Amrutha Preetham,9788182653153,153,100.00
Rmgammayude VadakapparampuNiranjana,Niranjana,8182640075,184,75.00
RoopangalV T Nandakumar,V T Nandakumar,8182642337,164,80.00
RosadalangalS Jayachandran Nair,S Jayachandran Nair,9788182648463,535,332.00
Rathriyude ChirakukalN P Muhammad,N P Muhammad,9788182644793,93,45.00
Raveendrante ThirakkadhakalRaveendran,Raveendran,9788182656994,180,123.00
PakalnakshatrangalAnoop Menon,Anoop Menon,9788182653429,79,55.00
PanchathanthrakathakalNamboothiri T S,Namboothiri T S,8182641128,216,100.00
PanchavadiKunhiraman C V,Kunhiraman C V,9788182644861,126,70.00
P Bhasukarante KavithakalBhaskaran P,Bhaskaran P,,302,142.00
Pabloneroodayude KavithakalPablo Nerooda,Pablo Nerooda,8182640806,240,119.00
Pachayude AlbumDhanyaraj,Dhanyaraj,9788182649491,100,70.00
Rathrimuthal RathrivareAmbikasuthan Mangad,Ambikasuthan Mangad,8182641632,72,35.00
P Bhaskarante Jeevithavum KalayumBhaskaran P,Bhaskaran P,,170,119.00
RasakkudukkaDr M V Vishnu Nampoothiri,Dr M V Vishnu Nampoothiri,,55,30.00
Rashmi Jeyin Enna Penkuttiyude Oru DivasamBalakrishnan,Balakrishnan,8182642841,114,60.00
Oru Yathrayude SugandhamMohandas Radhakrishnan K,Mohandas Radhakrishnan K,8182641268,96,45.00
Ramante DukkhakhamM P Veerendra Kumar,M P Veerendra Kumar,9788182666511,120,90.00
Oxygen CylinderAnoop Chandran,Anoop Chandran,9788182652842,110,70.00
Oru Novalum Moonnu KadhakalumSheela,Sheela,8182640962,136,75.00
Oru SakalithajeevithamSwadesi Deepak,Swadesi Deepak,9788182656567,300,199.00
NethrupaadavamBobby Menon,Bobby Menon,9788182660748,150,100.00
Raghunadhu Paleriyude KadhakalRaghunath Paleri,Raghunath Paleri,9788182645134,215,100.00
Rajuvum RoniyumK V Ramanadhan,K V Ramanadhan,9788182654556,120,80.00
Pusthakangalum ManushyaranuN Sasidharan,N Sasidharan,9788182652651,128,80.00
Puthiya AmmaSumangala,Sumangala,8182640628,72,50.00
Puthiya BilathivisheshamProf V Sukumaran,Prof V Sukumaran,,203,95.00
Puthiya Marunnum Pazhaya ManthravumPunathil Kunjabdhulla,Punathil Kunjabdhulla,8182642426,108,50.00
Ormmayile PachakalKalamandalam Gopi,Kalamandalam Gopi,,170,119.00
Purushanariyatha Sthree MughangalKhadeeja Mumthaas,Khadeeja Mumthaas,9788182663657,140,105.00
Oru Chimizhu ManassuUrmmila Unni,Urmmila Unni,8182643147,64,35.00
PurushavilapamK P Ramannuni,K P Ramannuni,9788182654013,140,110.00
Oru Indian Communistinte OrmmakurippukalThariq Ali,Thariq Ali,,110,65.00
OrmakalundayirikkanamT V Chandran,T V Chandran,9788182645073,79,40.00
Ormmakalil Thoovaanamayi PadmarajanRadhalakshmi,Radhalakshmi,9788182648166,100,50.00
Ormmakalude VeliyettamSaraswathi Gandhi,Saraswathi Gandhi,,168,85.00
OrmakaliloodeUmmarkoya P P,Ummarkoya P P,9788182645226,71,40.00
Priyappetta Thiyoykku VangoguVincent Vangog,Vincent Vangog,8182642698,144,70.00
Oru ThullivelichamP N Das,P N Das,9788182672789,224,200.00
Ormakalude PoomaramKrishna Khaduvani,Krishna Khaduvani,8182642582,160,80.00
Prathibhayude Verukal ThediM P Veerendra Kumar,M P Veerendra Kumar,9780000100030,126,70.00
Prathishedhikkunna AathmavukalKhalil Gibran,Khalil Gibran,9788182648517,110,65.00
Pravasathinte MurivukalBabu Bharadwaj,Babu Bharadwaj,9788182653382,150,109.00
Pravasiyude KurippukalBabu Bharadwaj,Babu Bharadwaj,9788182651074,264,161.00
Orkkanundu Kure OrmmakalDr K Rajasekharan Nair,Dr K Rajasekharan Nair,9788182653122,184,114.00
Ormakal MahanagarathilPrabha Narayanapilla,Prabha Narayanapilla,,120,60.00
Prathi HajarunduBimal Mithra,Bimal Mithra,,620,185.00
PolichezhuthuBerlin Kunjananthannair,Berlin Kunjananthannair,8182641896,368,228.00
OorukeriSidhlingayya,Sidhlingayya,,100,65.00
Oppam Nadakkunna PichakamPankajakshi Amma K C,Pankajakshi Amma K C,9788182652750,88,65.00
NostalgiaManju R Affsal,Manju R Affsal,8182643694,68,25.00
Ohm AllahShahabaz Aman,Shahabaz Aman,9788182658301,174,128.00
PranayarithukkalMathrubhumi Books,Mathrubhumi Books,9788182648265,144,75.00
PranayasathakamT P Rajeevan,T P Rajeevan,9788182649095,160,119.00
NomparappadukalAmbika Narayanankutty,Ambika Narayanankutty,8182643627,156,55.00
Pranayathinte ThirichadiSanjayan,Sanjayan,8182643171,56,25.00
Pranayam MadhuramK P Sudheera,K P Sudheera,9788182647572,151,100.00
NokkukannadiAshokan,Ashokan,9780000109217,135,95.00
Njan Ningalkkethire Aakasatheyum Bhumiyeyum Sakshyam VekkunnuS Saradakutty,S Saradakutty,9788182651333,140,95.00
Njan HinduvanuAsgar Vajahath,Asgar Vajahath,9788182657724,150,100.00
Prameham Ini Pedi VendaMathrubhumi Books,Mathrubhumi Books,9788182656130,264,142.00
PranayadahamKhalil Gibran,Khalil Gibran,,90,60.00
PranayakadhakalPunathil Kunjabdhulla,Punathil Kunjabdhulla,9788182648654,111,70.00
Nilayile NattuvelichamV T Vasudevan,V T Vasudevan,9788182647299,130,85.00
Ninavinte NanavukalKunhikrishnan,Kunhikrishnan,9788182646278,95,50.00
NinnekkurichezhuthumpolAmrutha,Amrutha,,64,35.00
Njan CheviyorthirikkumGajendrakumar Mithra,Gajendrakumar Mithra,8182640784,424,171.00
Nithyajeevithathile ManasikaprashnangalS Sajeev Kumar,S Sajeev Kumar,9788182658004,190,128.00
RagamSavithri Roy,Savithri Roy,8182640970,160,65.00
ThuruthuSavithri Roy,Savithri Roy,9788182654686,238,161.00
Nalla EnglishProf E Narayanan Nambiar,Prof E Narayanan Nambiar,9788182658271,240,189.00
PonthakkadukalS K Pottakkad,S K Pottakkad,9788182656239,72,55.00
PoochakkuttiLeo Tolstoy,Leo Tolstoy,9788182678019,39,40.00
Poomulli Aram ThamburanV K Sreeraman,V K Sreeraman,9788182672628,600,480.00
Poonthanam Bhakthiyum VinhakthiyumMathrubhumi Books,Mathrubhumi Books,9788182647701,103,65.00
Neelakkoduveliyude KavalkkariB Sandhya,B Sandhya,9788182669826,130,123.00
Neeyevide Priyappetta VangoguVishwanathan Parees,Vishwanathan Parees,,100,75.00
Nellinte GeethamSavithri Roy,Savithri Roy,,471,266.00
Poleesukarante PenmakkalU K Kumaran,U K Kumaran,,70,60.00
Ponmuttayidunna TharavuRaghunath Paleri,Raghunath Paleri,,130,100.00
Nayayude HirdayamBulgakov Mikhel,Bulgakov Mikhel,9788182648784,232,133.00
Nee PokunnidamSurab,Surab,9788182657717,112,85.00
PG Yude LokamP Govinda Pillai,P Govinda Pillai,9788182653467,272,166.00
Nattudaivangal Samsarichu ThudangumbolRajesh Komath,Rajesh Komath,9788182658684,220,152.00
Natyakala- AbhinayapadamJanardhanan P G,Janardhanan P G,9788182646315,240,166.00
Pinnitta VazhikalE K Nayanar,E K Nayanar,8182640695,84,45.00
"Mathrubhasha Malayalam Part- 1, 2, 3P K Thilak",P K Thilak,9788182656536,550,470.00
Perariyaatha NomparamYusufali Kechery,Yusufali Kechery,8182640288,120,60.00
NamamGireesh P M,Gireesh P M,8182643619,120,45.00
Nandadevi- Mattoru HimalayamK R Ajayan,K R Ajayan,9788182656772,96,65.00
Nalloru Varalchaye Ellavarum IshtappedunnuSainath P,Sainath P,9788182647985,430,237.00
Pennum PranayavumRaveendranath Tagore,Raveendranath Tagore,9788182648456,125,95.00
MarunnarivukalLeena Thomas,Leena Thomas,9788182660229,96,70.00
ManasikaprashnangalDr Alby Elias,Dr Alby Elias,,128,90.00
Nalla MalayalamVasudevabhattathiri C V,Vasudevabhattathiri C V,8182642485,108,50.00
PenmanassukaliloodeSethu,Sethu,8182641586,184,85.00
NallabhoomiPearl S Bakk,Pearl S Bakk,8182640326,360,142.00
PavithramothiramEttumanoor Shivakumar,Ettumanoor Shivakumar,9788182648012,168,100.00
Pazhamayum PuthulokavumDr C Rajendran,Dr C Rajendran,,76,45.00
SamanathalamRadhakrishnan K,Radhakrishnan K,9788182651555,752,551.00
Nalla AvasarangalilVarkki Ponkunnam,Varkki Ponkunnam,9788182648838,47,35.00
MahathmaRaveendranath Tagore,Raveendranath Tagore,9788182648289,80,40.00
Pavangal Volume One And TwoVictor Hugo,Victor Hugo,9788182650299,1350,975.00
NagnavanaranDr Desmandu Moris,Dr Desmandu Moris,9788182644878,168,100.00
Mushinja PudavaRajendarsing Bedi,Rajendarsing Bedi,8182640296,88,35.00
Nadabrahamam ThediMeloor Damodharan,Meloor Damodharan,8182641012,80,40.00
Nagaram Rebekkayodu ParanjathuIsaac Eeppan,Isaac Eeppan,8182644887,100,45.00
NagnanariDr Desmandu Moris,Dr Desmandu Moris,9788182645219,252,190.00
Pavam Pavam RajakumaranSreenivasan,Sreenivasan,9788182657359,110,80.00
PathanamAlber Camu(albert Camus),Alber Camu(albert Camus),8182641144,84,40.00
MuShobhashakthi,Shobhashakthi,8182642744,144,70.00
Mullaperiyar Anakkettum Keralathinte BhaviyumSasidharan Mankathil,Sasidharan Mankathil,9788182646230,100,55.00
MumbaiLizzy,Lizzy,9788182667006,126,100.00
Paristhithibodhavum SamsukaravumP P K Pothuval,P P K Pothuval,8182643538,128,65.00
MrithyuyathraUnnikrishnan Puthoor,Unnikrishnan Puthoor,9788182647619,132,80.00
ParyadanamS K Pottakkad,S K Pottakkad,9788182661684,176,128.00
MT yude LokamLatheef Parampil,Latheef Parampil,,88,45.00
ParinamamFranz Kafka,Franz Kafka,9788182642980,93,45.00
Parinayavum Mattu ThirakkathakalumM T Vasudevan Nair,M T Vasudevan Nair,8182644496,268,123.00
MoolamukhiAnupama Nirannjana,Anupama Nirannjana,,200,128.00
MrigapuranamC Sandipani,C Sandipani,9788182663909,100,70.00
Panthirukulathinte PingamikalDr Rajan Chungath,Dr Rajan Chungath,9788182668034,78,70.00
Paper LodgeSusmesh Chandhroth,Susmesh Chandhroth,9788182653108,300,233.00
Pappattu ThiyettarBabu Bharadwaj,Babu Bharadwaj,8182643775,152,75.00
Paral Meen Neenthunna PadamC V Balakrishnan,C V Balakrishnan,9788182669086,208,142.00
Pakalukal RathrikalDr K Ayyappa Paniker,Dr K Ayyappa Paniker,8182642191,92,55.00
Mondash- Patavum PatanavumNeelan,Neelan,,184,95.00
MookambikadarsanamSukesh P D,Sukesh P D,9788182655201,200,119.00
Panthalam Keralavarmmayude BalakavithakalPandalam Keralavarma,Pandalam Keralavarma,8182642396,80,35.00
PadamudrakalMathrubhumi Books,Mathrubhumi Books,8182640814,304,142.00
Padavukal ChuvadukalKovilan,Kovilan,,100,50.00
Yetheeminte NaarangamitayiMohammed Sadiq P T,Mohammed Sadiq P T,9788182652392,128,90.00
Pablo Nerooda- Oru PatanamAnand (p Sachidanandan),Anand (p Sachidanandan),,144,70.00
Mohan Raghavan- OrormappusthakamDr Asha Achi Joseph,Dr Asha Achi Joseph,9788182652415,128,90.00
MohiniattamDr Radhika Kalamandalam,Dr Radhika Kalamandalam,,120,190.00
Padam MuppathuAkbar Kakkattil,Akbar Kakkattil,9788182660298,128,100.00
Meenukalude NrithamManoharan M K,Manoharan M K,9788182650084,100,75.00
MeghamalharKamal,Kamal,8182641276,80,40.00
P N Menon Vigrahabahanjagarkkoru PrathishttaJohn Paul,John Paul,9788182655645,110,85.00
Oru Mudanthante SuviseshamKalpatta Narayanan,Kalpatta Narayanan,9788182656109,112,95.00
YakshaganamRajashekharan C P,Rajashekharan C P,9788182645301,48,30.00
Mayilukal Savarikkirangiya CheriviloodeV Musafar Ahammed,V Musafar Ahammed,,130,90.00
Mazhaye Njangalkku BhayamanuSreedev N,Sreedev N,9788182657748,90,50.00
Oru Vadakkan VeeragadhaM T Vasudevan Nair,M T Vasudevan Nair,9788182646360,75,55.00
Oru Irunda Sasyamayi ChuttippinanjuThomas Joseph,Thomas Joseph,8182642795,64,35.00
Oru Kathayum ThirakkathayumSathyajit Ray,Sathyajit Ray,8182641985,132,60.00
Mayilamma- Oru JeevithamMayilamma,Mayilamma,9788182652880,100,65.00
Oru ManassavukaDr Sukumar Azhikode,Dr Sukumar Azhikode,9788182652576,240,152.00
Nam Munnottu Vol VK P Kesava Menon,K P Kesava Menon,9788182647770,150,142.00
Oru Bhraanthan Kandalinte KathuProf S Sivadas,Prof S Sivadas,9788182650688,40,35.00
Maunathinte Sambalam MaranamParameshwaran C R,Parameshwaran C R,9788182656161,210,176.00
MayakkannadiMadhupadmanabhan,Madhupadmanabhan,9788182646414,128,60.00
MattamJynedra Kalpetta,Jynedra Kalpetta,9788182647169,35,25.00
Nam Munnottu Vol IVK P Kesava Menon,K P Kesava Menon,9788182647763,160,100.00
Maunangal PadukayayirunnuManoj M D,Manoj M D,9788182651272,170,100.00
UdayaragamManoj M D,Manoj M D,9788182649651,160,110.00
KudumbadocterDr P M Madhu,Dr P M Madhu,9788182659766,120,80.00
Nam Munnottu Vol 3K P Kesava Menon,K P Kesava Menon,9788182647756,200,142.00
Ormma MathramC V Balakrishnan,C V Balakrishnan,9788182653795,92,70.00
MaruppachakalSwapna Jacob,Swapna Jacob,8182643635,176,60.00
Matham Paurasthya PaschathyarajyangalilDr S Radhakrishnan,Dr S Radhakrishnan,9788182658332,180,100.00
Matham Rashtreeyam JanadhipathyamDr Ananthamoorthi U R,Dr Ananthamoorthi U R,,60,45.00
Kaumaravum JeevithavijayavumSebin S Kottaram,Sebin S Kottaram,9788182651081,120,110.00
OnappattukarMathrubhumi Books,Mathrubhumi Books,9788182651654,184,114.00
Onpathu JeevithangalWilliam Dalrymple,William Dalrymple,9788182652033,264,190.00
MarayillatheJohn Brittas,John Brittas,,160,80.00
Oramavasi Divasam SandhyaykkuMundoor Sethumadhavan,Mundoor Sethumadhavan,9788182646131,110,60.00
SandhyaaragamNarayan Gangopadhyaaya,Narayan Gangopadhyaaya,8182640903,96,50.00
ShilalipiNarayan Gangopadhyaaya,Narayan Gangopadhyaaya,8182640857,300,142.00
ManikkyakkalluM Mohanan,M Mohanan,9788182655539,120,85.00
Manimekhalayude KadhaChithalai Chathanar,Chithalai Chathanar,8182641322,68,30.00
ManassuDr Krishnan Ilayathu,Dr Krishnan Ilayathu,,186,90.00
Non Veg Pashuvum Mattu KathakalumMahaswedhadevi,Mahaswedhadevi,9788182651302,120,75.00
Jeevithathil Santhosham Niraykkanulla VazhikalShelly Francis,Shelly Francis,9788182646902,40,30.00
MandramukharamNarayan Gangopadhyaaya,Narayan Gangopadhyaaya,,94,35.00
ManassuGulab Kothari,Gulab Kothari,8182642469,218,100.00
Manassum ManassumGulab Kothari,Gulab Kothari,9788182661059,225,209.00
